media_id,event_name,event_label,sample_role,evidence_description,reviewer,review_status,event_definition_version
IMG_005382,person_fallen,1,positive,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_HN_CRAWL_G001_V01; taxonomy=crawling_quadruped_support; generation_group_id=PF_P4D_HN_CRAWL_G001; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=80e28147640d5f74a7e7153f4499eecfb9cfd7b2eb8ec84020bf2d7a0a4378cf; source_image_path=/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_03_gr3q6_authorized_20260831_01/08_final/PF_P4D_HN_CRAWL_G001_V01.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005566,person_fallen,1,positive,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_POS_SIDE_G001_V03; taxonomy=side_lying; generation_group_id=PF_P4D_POS_SIDE_G001; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=d0fa1fb807894961e1b2f5bbec816990aef2fa91c2601adf4be1cac44d61b3a2; source_image_path=/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_01_authorized_20260830_05/08_final/PF_P4D_POS_SIDE_G001_V03.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005567,person_fallen,1,positive,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_POS_SIDE_G001_V04; taxonomy=side_lying; generation_group_id=PF_P4D_POS_SIDE_G001; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=996c125e7b5e83d1222b5b20bae00dec92d702263b8505ddd9ed2f3bffaff9c2; source_image_path=/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_01_authorized_20260830_05/08_final/PF_P4D_POS_SIDE_G001_V04.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005568,person_fallen,1,positive,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_POS_SIDE_G001_V05; taxonomy=side_lying; generation_group_id=PF_P4D_POS_SIDE_G001; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=244eaa9aa70cccf4e497f5d0e97b852361fa89c95cb2e219ef16e0a2565b5329; source_image_path=/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_01_authorized_20260830_05/08_final/PF_P4D_POS_SIDE_G001_V05.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005569,person_fallen,1,positive,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_POS_SIDE_G003_V01; taxonomy=side_lying; generation_group_id=PF_P4D_POS_SIDE_G003; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=d99dd647a02977daf3ca56fdfc1e844fe6ad83f37e4bd3da6a2725de26b4b16e; source_image_path=/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_POS_SIDE_G003_V01.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005570,person_fallen,1,positive,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_POS_SIDE_G003_V02; taxonomy=side_lying; generation_group_id=PF_P4D_POS_SIDE_G003; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=c98160b85e355bd17527a734b0f95125dd7c6f2bde5f104899638e49ccc91931; source_image_path=/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_POS_SIDE_G003_V02.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005571,person_fallen,1,positive,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_POS_SIDE_G003_V03; taxonomy=side_lying; generation_group_id=PF_P4D_POS_SIDE_G003; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=b228466917caf64b9106156b9e1162d10411debf82dc59008c69e271bd5a4a2b; source_image_path=/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_POS_SIDE_G003_V03.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005572,person_fallen,1,positive,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_POS_SIDE_G003_V04; taxonomy=side_lying; generation_group_id=PF_P4D_POS_SIDE_G003; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=ba6ce2540307e3ae783fed38d00f20e30343a23ce04f408a7b4766cc0f1d1f47; source_image_path=/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_POS_SIDE_G003_V04.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005573,person_fallen,1,positive,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_POS_SIDE_G003_V05; taxonomy=side_lying; generation_group_id=PF_P4D_POS_SIDE_G003; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=9d801db9dd4c2f2265e0d00439872306181ae9632a02a4ec48a794ba0f8db9b4; source_image_path=/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_POS_SIDE_G003_V05.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005574,person_fallen,1,positive,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_POS_SUPINE_G001_V01; taxonomy=supine_ground_lying; generation_group_id=PF_P4D_POS_SUPINE_G001; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=e3e039b8e2130df68ff57dea9ba8cb49ac5a1f1ab7ac8cc6327d084589b26b90; source_image_path=/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_POS_SUPINE_G001_V01.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005575,person_fallen,1,positive,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_POS_SUPINE_G001_V02; taxonomy=supine_ground_lying; generation_group_id=PF_P4D_POS_SUPINE_G001; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=9eb06de9fbfb73dd717675234cca81ed2374265640fae06a3a4b2ddda116d403; source_image_path=/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_POS_SUPINE_G001_V02.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005576,person_fallen,1,positive,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_POS_SUPINE_G001_V03; taxonomy=supine_ground_lying; generation_group_id=PF_P4D_POS_SUPINE_G001; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=03d8aaca8ea998c335dbe9a16a82425467785c2ae2c7663d0f420cb784d72515; source_image_path=/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_POS_SUPINE_G001_V03.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005577,person_fallen,1,positive,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_POS_SUPINE_G001_V04; taxonomy=supine_ground_lying; generation_group_id=PF_P4D_POS_SUPINE_G001; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=5b0bd30173956a0bffc6529e8e80248139cd2e98db8d58c47d2c635bea96997d; source_image_path=/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_POS_SUPINE_G001_V04.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005578,person_fallen,1,positive,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_POS_SUPINE_G001_V05; taxonomy=supine_ground_lying; generation_group_id=PF_P4D_POS_SUPINE_G001; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_DEV; source_image_sha256=9273361ba7cea7d5d4a23ccc85d8a3f4b5bdbf992c337a8cb562a5d31b6dc290; source_image_path=/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_05_gr3q8_authorized_20260831_01/08_final/PF_P4D_POS_SUPINE_G001_V05.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005579,person_fallen,1,positive,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_POS_SUPINE_G004_V01; taxonomy=supine_ground_lying; generation_group_id=PF_P4D_POS_SUPINE_G004; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=8099807b5016585ee3ad05867beafcc3a6c1d9ac4bd836157d6d0909519859d2; source_image_path=/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_01_authorized_20260830_05/08_final/PF_P4D_POS_SUPINE_G004_V01.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005580,person_fallen,1,positive,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_POS_SUPINE_G004_V02; taxonomy=supine_ground_lying; generation_group_id=PF_P4D_POS_SUPINE_G004; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=0f7980a5fa653d0df5e828a14192d525f287dcc1df92e8c9012444f249b11b12; source_image_path=/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_01_authorized_20260830_05/08_final/PF_P4D_POS_SUPINE_G004_V02.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005581,person_fallen,1,positive,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_POS_SUPINE_G004_V03; taxonomy=supine_ground_lying; generation_group_id=PF_P4D_POS_SUPINE_G004; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=8edee3b619ed808644e94e7b0c9d64b8b4e4c8ffddc812bf7411bbca57f819c8; source_image_path=/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_01_authorized_20260830_05/08_final/PF_P4D_POS_SUPINE_G004_V03.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005582,person_fallen,1,positive,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_POS_SUPINE_G004_V04; taxonomy=supine_ground_lying; generation_group_id=PF_P4D_POS_SUPINE_G004; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=df951b32f24404546b4782d0b353325838abb1af907eb681b947ed31bfadd2c4; source_image_path=/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_01_authorized_20260830_05/08_final/PF_P4D_POS_SUPINE_G004_V04.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
IMG_005583,person_fallen,1,positive,GT_TYPE=PROMPT_DERIVED_SYNTHETIC_GT; HUMAN_SEMANTIC_REVIEW_REQUIRED=false; prompt_id=PF_P4D_POS_SUPINE_G004_V05; taxonomy=supine_ground_lying; generation_group_id=PF_P4D_POS_SUPINE_G004; generation_revision=P4D_FAST_CLOSE_CLEAN_LINEAGE_20260901; planned_split=V3_SCREEN; source_image_sha256=2667430870aec5cac19459fb2c24b4fae06b248c8d37a74bb35dee008b6e33f0; source_image_path=/home/yanbo/net_vlm_person_fallen_v2_optimization/08_p4d_new_hard_negative_dev_revision/02_generation/gr3_fullregen/06_execution/quota_campaign_window_01_authorized_20260830_05/08_final/PF_P4D_POS_SUPINE_G004_V05.png; frozen_remap=/home/yanbo/net_vlm_person_fallen_v2_optimization/11_person_fallen_v3_revision/remap/person_fallen_v3_remap_manifest.csv,,unreviewed,v3.0
